Reading,Word,Category
ゔぁるるーん,ヴァルルーン
ゔぁるるーん,絢嵐渦麗ヴァルルーン,短縮よみ
えるだむ,エルダム
えるだむ,絢嵐たるエルダム,短縮よみ
くろーぜあ,クローゼア
くろーぜあ,絢嵐たるクローゼア,短縮よみ
けんえい,献詠
けんえい,絢嵐たる献詠,短縮よみ
けんげん,顕現
けんげん,絢嵐たる顕現,短縮よみ
けんしん,見神
けんしん,絢嵐たる見神,短縮よみ
けんのう,権能
けんのう,絢嵐たる権能,短縮よみ
けんらん,絢嵐
けんらんかれい,絢嵐渦麗
けんらんかれいゔぁるるーん,絢嵐渦麗ヴァルルーン
けんらんごうか,絢嵐豪火
けんらんごうかふぉにくす,絢嵐豪火フォニクス
けんらんたるえるだむ,絢嵐たるエルダム
けんらんたるくろーぜあ,絢嵐たるクローゼア
けんらんたるけんえい,絢嵐たる献詠
けんらんたるけんげん,絢嵐たる顕現
けんらんたるけんしん,絢嵐たる見神
けんらんたるけんのう,絢嵐たる権能
けんらんたるすえん,絢嵐たるスエン
けんらんたるめがら,絢嵐たるメガラ
さいくろん,サイクロン
すえん,スエン
すえん,絢嵐たるスエン,短縮よみ
ふぉにくす,フォニクス
ふぉにくす,絢嵐豪火フォニクス,短縮よみ
めがら,メガラ
めがら,絢嵐たるメガラ,短縮よみ
