Reading,Word,Category
いぶえる,イブエル
いぶえる,見えざる手イブエル,短縮よみ
いぶとあるへかとんけいる,見えざる誘い手
がいがす,ガイガス
がいがす,見えざる手ガイガス,短縮よみ
ごっどす,ゴッドス
ごっどす,見えざる手ゴッドス,短縮よみ
じゃうざー,ジャウザー
じゃうざー,見えざる神ジャウザー,短縮よみ
ぜの,ゼノ
ぜの,見えざる神ゼノ,短縮よみ
たるたろす,見えざる幽獄,短縮よみ
ぶれあす,ブレアス
ぶれあす,見えざる手ブレアス,短縮よみ
へかとんけいる,ヘカトンケイル
へかとんけいる,神の見えざる手
へかとんけいる,見えざる手
へかとんけいる,見えざる神
へかとんけいるいぶえる,見えざる手イブエル
へかとんけいるがいがす,見えざる手ガイガス
へかとんけいるごっどす,見えざる手ゴッドス
へかとんけいるじゃうざー,見えざる神ジャウザー
へかとんけいるぜの,見えざる神ゼノ
へかとんけいるたるたろす,見えざる幽獄
へかとんけいるぶれあす,見えざる手ブレアス
へかとんけいるやどえる,見えざる手ヤドエル
やどあるへかとんけいる,見えざる招き手
やどえる,ヤドエル
やどえる,見えざる手ヤドエル,短縮よみ
