Reading,Word,Category
あどら,ARG☆S－栄冠のアドラ,短縮よみ
あどら,アドラ
あどら,栄冠のアドラ,短縮よみ
あるごすたーず,ARG☆S
あるごすたーずえいかんのあどら,ARG☆S－栄冠のアドラ
あるごすたーずしでんのてゅでる,ARG☆S－紫電のテュデル
あるごすたーずじゃいあんときりんぐ,ARG☆S－GiantKilling
あるごすたーずとりゅうのえてお,ARG☆S－屠龍のエテオ
あるごすたーずひえんのかぱね,ARG☆S－飛燕のカパネ
あるごすたーずほーむすたじあむ,ARG☆S－HomeStadium
あるごすたーずねっとうのぱるて,ARG☆S－熱闘のパルテ
えいかんのあどら,栄冠のアドラ
えてお,ARG☆S－屠龍のエテオ,短縮よみ
えてお,エテオ
えてお,屠龍のエテオ,短縮よみ
かぱね,ARG☆S－飛燕のカパネ,短縮よみ
かぱね,カパネ
かぱね,飛燕のカパネ,短縮よみ
しでんのてゅでる,紫電のテュデル
じゃいあんときりんぐ,ARG☆S－GiantKilling,短縮よみ
じゃいあんときりんぐ,GiantKilling
てゅでる,ARG☆S－紫電のテュデル,短縮よみ
てゅでる,テュデル
てゅでる,紫電のテュデル,短縮よみ
とりゅうのえてお,屠龍のエテオ
ねっとうのぱるて,熱闘のパルテ
ぱるて,ARG☆S－熱闘のパルテ,短縮よみ
ぱるて,パルテ
ぱるて,熱闘のパルテ,短縮よみ
ひえんのかぱね,飛燕のカパネ
ほーむすたじあむ,ARG☆S－HomeStadium,短縮よみ
ほーむすたじあむ,HomeStadium
